Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
1/1/2019,1279.0,1118.8,140325.5,1004.2,1746.9,1260.8,89293.4,8781.2,1279.0,6804.2,4797.9,18392020.0,4698.0,41644.2,29666405.0,22919.7,1427108.0,1118.8,88727.4,1279.0,18398.4,8781.2,1746.9,1816.8
1/2/2019,1282.9,1129.9,140214.5,1018.0,1745.5,1268.0,89960.2,8790.2,1282.9,6905.8,4812.5,18544318.1,4712.3,41376.7,29772899.5,22976.7,1435821.5,1129.9,88226.6,1282.9,18496.2,8790.2,1745.5,1832.9
1/3/2019,1290.5,1132.8,138807.2,1024.1,1743.8,1276.8,90454.1,8868.0,1290.5,7095.5,4840.3,18595383.8,4740.0,41507.3,29941665.0,23131.3,1455111.2,1132.8,88768.5,1290.5,18547.0,8868.0,1743.8,1844.4
1/4/2019,1279.9,1121.8,138395.6,1006.2,1713.9,1261.9,89263.4,8785.5,1279.9,6853.8,4800.8,18264171.6,4701.3,41072.0,29692397.8,22923.0,1439311.2,1121.8,86625.2,1279.9,17907.4,8785.5,1713.9,1802.0
1/7/2019,1292.2,1127.4,140126.2,1012.1,1720.4,1268.5,90047.0,8851.2,1292.2,6956.4,4847.2,18207097.3,4746.4,41360.1,29977746.7,23143.3,1445454.7,1127.4,86170.4,1292.2,17919.6,8851.2,1720.4,1811.2
1/8/2019,1286.5,1124.4,139740.6,1010.4,1709.4,1262.6,90299.1,8820.5,1286.5,7081.1,4825.9,18196834.6,4725.3,41266.1,29843709.2,23066.0,1445905.4,1124.4,86153.5,1286.5,17978.1,8820.5,1709.4,1804.7
1/9/2019,1288.6,1119.5,139420.1,1011.3,1706.2,1259.0,90878.5,8805.0,1288.6,7084.7,4834.1,18201472.9,4733.2,41254.5,29893583.7,23098.1,1445937.7,1119.5,86228.3,1288.6,17947.0,8805.0,1706.2,1798.6
1/10/2019,1291.9,1121.3,139796.5,1011.1,1709.2,1266.5,91020.8,8759.1,1291.9,6980.0,4846.5,18157653.1,4745.3,41240.7,29968202.0,23137.9,1444731.4,1121.3,86589.6,1291.9,17867.8,8759.1,1709.2,1796.9
1/11/2019,1289.0,1123.0,139735.1,1005.2,1708.6,1266.8,90842.0,8698.1,1289.0,7065.4,4835.6,18102013.1,4734.5,41143.3,29902349.9,23104.4,1438983.6,1123.0,86300.0,1289.0,17852.0,8698.1,1708.6,1790.1
1/14/2019,1292.8,1127.3,140030.7,1001.2,1714.8,1268.2,91546.1,8736.4,1292.8,7087.7,4849.2,18258801.0,4748.5,41329.2,29991153.6,23172.5,1451693.6,1127.3,86591.6,1292.8,17817.3,8736.4,1714.8,1794.4
1/15/2019,1294.4,1132.2,140461.8,1010.7,1714.3,1277.0,91921.8,8742.4,1294.4,7035.3,4855.3,18241330.6,4754.5,41294.6,30035255.3,23182.7,1450569.1,1132.2,86618.0,1294.4,17823.9,8742.4,1714.3,1796.9
1/16/2019,1292.3,1134.1,140660.4,1004.9,1712.2,1279.9,92018.2,8728.1,1292.3,6918.1,4847.4,18250504.0,4746.8,40962.7,29980063.2,23145.1,1447440.1,1134.1,85874.2,1292.3,17733.6,8728.1,1712.2,1799.9
1/17/2019,1290.7,1134.2,140712.1,999.9,1715.7,1283.8,91646.1,8744.1,1290.7,6932.1,4841.3,18302125.3,4740.9,40960.3,29942302.8,23135.8,1448681.5,1134.2,85936.4,1290.7,17794.8,8744.1,1715.7,1802.7
1/18/2019,1284.2,1129.8,140831.8,995.0,1701.5,1278.5,91348.3,8693.8,1284.2,6844.9,4816.7,18203534.3,4717.1,40718.8,29792796.8,22974.3,1440679.5,1129.8,84957.9,1284.2,17680.2,8693.8,1701.5,1787.5
1/21/2019,1279.6,1125.8,140264.2,992.4,1700.2,1276.4,91121.5,8688.3,1279.6,6826.7,4799.3,18198397.1,4700.0,40664.1,29683636.1,22935.9,1443395.9,1125.8,84931.8,1279.6,17694.6,8688.3,1700.2,1788.2
1/22/2019,1282.1,1129.0,140313.0,989.4,1709.9,1279.0,91572.4,8731.2,1282.1,6847.6,4808.5,18225049.4,4709.3,40796.4,29742793.5,22962.4,1449606.1,1129.0,85270.9,1282.1,17830.8,8731.2,1709.9,1796.2
1/23/2019,1279.8,1124.7,140310.8,979.8,1709.3,1274.4,91307.3,8686.6,1279.8,6764.6,4799.9,18147561.2,4700.8,40617.6,29688795.9,22918.0,1442782.1,1124.7,84610.0,1279.8,17706.0,8686.6,1709.3,1794.5
1/24/2019,1283.7,1130.7,140674.3,984.1,1712.4,1277.2,91360.9,8721.1,1283.7,6739.4,4814.5,18183609.8,4715.2,40731.8,29777987.8,22965.4,1448719.3,1130.7,84400.1,1283.7,17589.9,8721.1,1712.4,1806.9
1/25/2019,1293.9,1135.2,141908.5,982.5,1715.6,1285.3,92164.5,8751.3,1293.9,6825.8,4852.7,18224580.1,4752.4,40958.4,30011361.3,23147.9,1450979.2,1135.2,85389.3,1293.9,17592.2,8751.3,1715.6,1805.5
1/28/2019,1302.2,1138.7,142292.4,989.8,1726.3,1290.9,92636.2,8775.1,1302.2,6951.5,4883.7,18321249.1,4783.0,41073.1,30203367.0,22976.4,1455673.3,1138.7,86142.1,1302.2,17841.1,8775.1,1726.3,1816.7
1/29/2019,1307.6,1145.5,142954.4,994.6,1735.6,1301.0,92979.9,8801.1,1307.6,6944.6,4903.9,18429914.5,4802.8,41227.0,30331232.8,23065.2,1459879.4,1145.5,86384.9,1307.6,17805.6,8801.1,1735.6,1828.9
1/30/2019,1310.7,1147.2,143646.1,1002.8,1730.3,1308.4,93262.9,8800.0,1310.7,6895.3,4915.7,18520190.3,4814.4,41129.8,30413481.7,23147.0,1463199.7,1147.2,86390.7,1310.7,17796.9,8800.0,1730.3,1822.7
1/31/2019,1323.3,1153.2,144009.3,1005.9,1737.8,1312.8,94109.5,8873.1,1323.3,6849.0,4962.9,18489110.6,4860.3,41341.6,30698076.8,23408.3,1472314.0,1153.2,86644.8,1323.3,17559.5,8873.1,1737.8,1814.8
2/1/2019,1318.7,1149.9,144232.8,1007.2,1727.5,1310.8,94006.8,8882.8,1318.7,6878.3,4945.9,18382677.3,4843.8,41262.1,30603729.1,23314.6,1475295.6,1149.9,86435.8,1318.7,17570.9,8882.8,1727.5,1817.0
2/4/2019,1312.2,1148.1,144402.1,1002.9,1721.9,1309.2,94146.1,8838.6,1312.2,6845.0,4921.2,18311051.9,4819.7,41099.8,30451718.9,23198.8,1467967.7,1148.1,86114.7,1312.2,17559.9,8838.6,1721.9,1817.5
2/5/2019,1314.2,1151.8,144443.7,1015.6,1725.7,1314.2,94073.7,8852.5,1314.2,6836.9,4928.7,18339660.3,4827.3,41127.9,30499295.4,23195.6,1470261.2,1151.8,86165.5,1314.2,17609.5,8852.5,1725.7,1816.2
2/6/2019,1312.4,1153.4,144127.8,1012.3,1729.3,1313.5,93908.8,8840.3,1312.4,6848.4,4922.0,18268606.6,4820.6,40976.4,30457520.7,23098.2,1468247.4,1153.4,86264.0,1312.4,17712.5,8840.3,1729.3,1839.5
2/7/2019,1310.0,1153.6,143779.0,1009.8,1737.3,1311.2,93524.2,8824.2,1310.0,6883.7,4913.0,18303975.0,4811.8,40947.3,30401825.0,23054.4,1472701.9,1153.6,86350.3,1310.0,17870.0,8824.2,1737.3,1842.9
2/8/2019,1314.9,1160.7,144278.5,1015.8,1745.5,1315.5,93743.9,8856.8,1314.9,6909.4,4931.1,18365822.8,4829.6,41388.2,30514378.0,23141.4,1477628.0,1160.7,86473.6,1314.9,17932.1,8856.8,1745.5,1854.5
2/11/2019,1306.4,1158.6,144226.5,1015.5,1738.8,1311.8,92963.7,8857.9,1306.4,6898.4,4899.3,18341854.6,4798.5,40991.6,30324807.7,23018.8,1469373.3,1158.6,86021.5,1306.4,18003.8,8857.9,1738.8,1848.7
2/12/2019,1310.0,1159.3,144781.2,1016.8,1736.8,1319.6,92727.7,8880.2,1310.0,6896.0,4913.0,18429735.0,4811.8,41052.1,30403790.0,23082.2,1472440.0,1159.3,85969.6,1310.0,18063.3,8880.2,1736.8,1847.5
2/13/2019,1312.8,1163.1,145563.2,1019.1,1737.3,1322.6,92965.3,8874.0,1312.8,6919.8,4923.6,18454683.3,4822.1,41123.5,30453673.5,23052.8,1472633.2,1163.1,86388.8,1312.8,18352.9,8874.0,1737.3,1845.5
2/14/2019,1311.5,1163.2,145197.2,1026.1,1746.8,1320.8,93239.2,8880.0,1311.5,6963.1,4918.4,18478329.8,4817.2,41133.6,30428261.8,23029.1,1475577.8,1163.2,88058.2,1311.5,18689.8,8880.0,1746.8,1848.4
2/15/2019,1316.6,1168.9,145551.2,1024.8,1748.4,1325.7,93830.5,8927.1,1316.6,6974.6,4937.5,18619305.6,4835.9,41178.4,30545930.3,23092.3,1486055.6,1168.9,87711.8,1316.6,18621.0,8927.1,1748.4,1849.2
2/18/2019,1325.5,1172.3,146593.7,1025.3,1754.6,1330.8,94569.4,8969.8,1325.5,7038.8,4971.2,18698165.8,4868.7,41418.6,30751600.0,23249.3,1492181.6,1172.3,87799.5,1325.5,18752.5,8969.8,1754.6,1857.6
2/19/2019,1334.2,1177.1,147503.6,1023.8,1769.0,1336.4,95186.6,9028.9,1334.2,7064.5,5003.6,18816183.2,4900.5,41688.9,30951610.7,23454.3,1505321.1,1177.1,88007.3,1334.2,18849.9,9028.9,1769.0,1868.0
2/20/2019,1343.8,1184.0,148840.5,1028.6,1769.9,1343.2,95601.1,9035.9,1343.8,7153.5,5039.5,18869609.4,4935.7,41770.5,31173656.3,23639.9,1509837.3,1184.0,88240.8,1343.8,18792.3,9035.9,1769.9,1875.2
2/21/2019,1331.3,1173.2,147316.1,1018.8,1755.0,1330.8,94753.4,8934.0,1331.3,7089.3,4992.7,18724696.9,4889.9,41521.7,30900309.4,23350.1,1497922.4,1173.2,87113.7,1331.3,18635.8,8934.0,1755.0,1877.8
2/22/2019,1329.1,1172.1,147198.9,1017.9,1752.4,1328.9,94598.4,8929.4,1329.1,7079.1,4984.4,18682453.1,4881.5,41645.8,30847246.0,23311.5,1495446.8,1172.1,86923.2,1329.1,18583.4,8929.4,1752.4,1862.6
2/25/2019,1331.1,1173.0,147573.5,1018.7,1753.6,1331.3,94494.4,8909.9,1331.1,7051.8,4991.9,18657990.6,4889.2,41651.9,30902983.3,23346.6,1492106.8,1173.0,87059.0,1331.1,18398.4,8909.9,1753.6,1855.8
2/26/2019,1325.1,1166.6,146742.6,1000.9,1748.7,1326.1,94160.0,8872.0,1325.1,7041.7,4969.4,18536784.2,4866.8,41484.0,30742480.5,23214.9,1482333.2,1166.6,87335.7,1325.1,18401.6,8872.0,1748.7,1846.9
2/27/2019,1322.9,1162.2,146697.4,991.9,1738.5,1321.0,94208.4,8841.3,1322.9,7029.7,4961.2,18559583.4,4858.8,41517.6,30689455.2,23173.0,1480533.5,1162.2,87163.4,1322.9,18458.7,8841.3,1738.5,1852.1
2/28/2019,1319.2,1158.5,146847.8,991.8,1737.3,1314.1,93826.2,8820.1,1319.2,7036.4,4947.3,18557141.3,4845.2,41569.7,30604277.7,23111.5,1483647.8,1158.5,86927.0,1319.2,18547.3,8820.1,1737.3,1854.2
3/1/2019,1312.0,1152.1,146807.2,990.6,1737.2,1309.4,92974.6,8800.3,1312.0,7085.0,4920.3,18518173.6,4818.9,41618.3,30441174.7,22972.2,1475550.1,1152.1,86280.4,1312.0,18634.6,8800.3,1737.2,1849.3
3/4/2019,1285.4,1135.4,143765.5,975.9,1712.5,1285.3,91093.1,8610.6,1285.4,6908.4,4820.6,18162700.6,4721.5,40943.2,29821920.4,22494.5,1446010.6,1135.4,84489.4,1285.4,18316.2,8610.6,1712.5,1814.1
3/5/2019,1283.8,1135.6,143650.8,979.1,1713.4,1288.5,90495.0,8606.5,1283.8,6913.1,4814.6,18136881.7,4715.6,40779.9,29782871.7,22472.9,1444788.2,1135.6,84474.0,1283.8,18194.7,8606.5,1713.4,1815.8
3/6/2019,1285.9,1136.2,143661.6,977.7,1725.6,1291.4,90478.8,8629.3,1285.9,6979.6,4822.3,18182559.9,4722.9,40954.3,29832359.5,22489.5,1451595.8,1136.2,84768.9,1285.9,18259.9,8629.3,1725.6,1829.7
3/7/2019,1285.3,1144.4,143355.9,979.8,1726.7,1295.8,90028.8,8620.6,1285.3,7022.9,4820.2,18174781.9,4721.1,40862.9,29816384.9,22428.5,1450910.5,1144.4,85139.1,1285.3,18638.5,8620.6,1726.7,1827.8
3/8/2019,1296.8,1154.3,144114.3,996.2,1742.6,1306.8,90945.9,8722.6,1296.8,7056.7,4863.1,18559734.4,4763.2,41188.0,30083951.6,22589.4,1473367.3,1154.3,86178.8,1296.8,18734.8,8722.6,1742.6,1842.1
3/11/2019,1292.8,1151.8,143773.2,987.1,1734.7,1307.1,90383.9,8694.7,1292.8,7040.9,4848.2,18473397.5,4748.5,41031.9,29989860.9,22519.7,1465719.7,1151.8,85347.3,1292.8,18570.4,8694.7,1734.7,1832.3
3/12/2019,1297.1,1150.4,144465.4,990.5,1735.6,1307.3,90431.9,8705.0,1297.1,7086.9,4864.3,18502415.5,4764.1,41032.2,30090906.9,22633.5,1465342.0,1150.4,85195.1,1297.1,18592.4,8705.0,1735.6,1831.7
3/13/2019,1307.0,1155.6,145372.0,988.1,1740.4,1313.1,90846.1,8768.6,1307.0,7145.6,4901.5,18643641.1,4800.6,41322.5,30320585.4,22742.6,1480251.3,1155.6,85585.6,1307.0,18832.4,8768.6,1740.4,1844.2
3/14/2019,1295.6,1146.1,144738.8,975.3,1725.1,1301.3,89953.3,8702.2,1295.6,7083.7,4858.8,18483609.1,4758.8,41120.7,30055459.9,22536.1,1470060.3,1146.1,84839.1,1295.6,18780.7,8702.2,1725.1,1834.9
3/15/2019,1303.5,1150.9,145438.0,981.8,1738.5,1307.2,90139.6,8749.7,1303.5,7117.8,4888.6,18586606.5,4788.0,41307.9,30239896.5,22680.9,1482405.4,1150.9,84830.1,1303.5,18776.9,8749.7,1738.5,1839.2
3/18/2019,1305.6,1151.6,145463.4,987.6,1742.0,1306.1,89518.4,8763.6,1305.6,7134.8,4896.5,18588477.9,4795.7,41367.9,30296444.6,22626.0,1478134.8,1151.6,84178.5,1305.6,18843.9,8763.6,1742.0,1839.0
3/19/2019,1307.7,1152.5,145664.7,986.0,1738.3,1307.9,90244.4,8781.3,1307.7,7165.0,4904.3,18608570.3,4803.4,41421.4,30350408.2,22610.1,1478550.8,1152.5,84192.2,1307.7,18879.9,8781.3,1738.3,1841.4
3/20/2019,1303.7,1148.4,145271.3,988.5,1737.6,1300.6,89752.6,8733.8,1303.7,7130.3,4889.3,18492983.8,4788.7,41376.2,30258875.9,22521.4,1473702.3,1148.4,83837.7,1303.7,18739.9,8733.8,1737.6,1839.4
3/21/2019,1309.6,1152.8,145175.7,1001.8,1750.9,1299.7,90158.7,8758.7,1309.6,7163.8,4911.3,18517741.9,4810.4,41478.3,30383371.4,22629.9,1476573.8,1152.8,83523.0,1309.6,18635.6,8758.7,1750.9,1842.0
3/22/2019,1311.3,1162.2,143947.9,991.9,1757.8,1303.3,90433.8,8793.6,1311.3,7486.2,4917.7,18574561.7,4816.6,41538.7,30424122.4,22626.5,1481965.4,1162.2,84882.1,1311.3,18989.3,8793.6,1757.8,1849.1
3/25/2019,1319.6,1165.4,145282.4,999.6,1770.6,1308.9,90951.6,8856.6,1319.6,7335.7,4948.6,18711216.2,4846.9,41681.3,30612895.7,22828.2,1496567.3,1165.4,84489.1,1319.6,18900.9,8856.6,1770.6,1855.0
3/26/2019,1316.3,1166.9,145444.5,996.2,1762.7,1308.3,90627.9,8836.2,1316.3,7209.9,4936.6,18651968.2,4835.0,41670.7,30536181.0,22772.0,1492025.8,1166.9,84733.5,1316.3,18992.6,8836.2,1762.7,1843.4
3/27/2019,1309.7,1164.0,144558.1,992.9,1759.5,1302.6,90215.4,8803.2,1309.7,7116.3,4911.8,18591190.8,4810.7,41625.5,30383074.3,22690.6,1485985.4,1164.0,85066.7,1309.7,19152.7,8803.2,1759.5,1852.5
3/28/2019,1295.2,1152.8,143185.3,989.7,1738.9,1288.9,89564.5,8715.1,1295.2,7150.7,4857.2,18445524.9,4757.3,41146.9,30048772.9,22432.0,1472391.0,1152.8,84182.3,1295.2,18938.3,8715.1,1738.9,1830.0
3/29/2019,1295.4,1153.7,143381.3,994.1,1730.6,1290.1,89738.8,8705.4,1295.4,7318.5,4858.2,18446494.6,4758.1,41109.5,30058459.3,22449.3,1470408.2,1153.7,85104.5,1295.4,18681.3,8705.4,1730.6,1823.6
4/1/2019,1293.5,1152.8,143837.2,984.0,1725.5,1290.3,89607.2,8680.3,1293.5,7105.4,4851.1,18400037.5,4751.1,41016.9,30011140.3,22416.3,1466505.6,1152.8,84604.6,1293.5,18306.3,8680.3,1725.5,1816.3
4/2/2019,1290.3,1153.0,143629.7,990.2,1722.4,1288.6,88688.7,8672.8,1290.3,7264.3,4839.1,18348063.2,4739.3,40986.4,29933020.0,22360.9,1466361.2,1153.0,84493.7,1290.3,18357.7,8672.8,1722.4,1826.2
4/3/2019,1290.5,1149.2,143872.3,980.7,1718.9,1286.4,88299.0,8656.6,1290.5,7254.3,4839.6,18350198.3,4740.1,40929.8,29938438.9,22363.5,1463821.7,1149.2,84163.1,1290.5,18268.0,8656.6,1718.9,1812.7
4/4/2019,1283.2,1144.0,143161.0,981.0,1713.2,1282.8,88755.5,8620.8,1283.2,7136.8,4812.5,18195065.6,4713.2,40775.3,29767794.6,22237.0,1458107.2,1144.0,84023.1,1283.2,18106.9,8620.8,1713.2,1804.1
4/5/2019,1288.5,1148.0,143984.3,990.3,1723.0,1288.8,89199.4,8656.5,1288.5,7232.7,4832.4,18199355.6,4732.7,41062.9,29892038.9,22303.1,1464258.9,1148.0,84106.8,1288.5,18117.2,8656.5,1723.0,1813.8
4/8/2019,1300.0,1154.4,144852.5,996.3,1732.2,1298.8,90577.5,8736.4,1300.0,7426.8,4875.7,18411900.0,4775.1,41431.0,30159350.0,22529.0,1487850.0,1154.4,84708.0,1300.0,18358.5,8736.4,1732.2,1825.5
4/9/2019,1303.0,1155.9,144795.9,998.7,1735.5,1303.4,90307.7,8746.4,1303.0,7413.2,4886.7,18415299.0,4786.2,41422.4,30227645.5,22581.0,1488286.5,1155.9,84494.7,1303.0,18282.7,8746.4,1735.5,1826.1
4/10/2019,1305.5,1160.3,144826.6,997.4,1740.3,1308.7,90221.3,8769.0,1305.5,7434.7,4895.9,18472116.8,4795.1,41467.6,30287091.6,22646.3,1486319.8,1160.3,84124.8,1305.5,18175.1,8769.0,1740.3,1827.5
4/11/2019,1298.8,1152.1,144790.2,992.6,1736.2,1302.3,89500.3,8723.7,1298.8,7461.1,4871.0,18358535.2,4770.7,41288.8,30127609.7,22495.2,1479917.4,1152.1,83688.2,1298.8,18163.7,8723.7,1736.2,1819.2
4/12/2019,1294.3,1144.0,144922.7,987.9,1724.9,1295.7,89531.6,8690.6,1294.3,7426.7,4854.1,18239920.0,4754.0,41113.4,30027108.3,22404.3,1474725.1,1144.0,83218.6,1294.3,18039.3,8690.6,1724.9,1803.2
4/15/2019,1285.7,1136.8,143999.2,980.3,1718.9,1289.9,89250.6,8621.6,1285.7,7476.6,4821.5,18076237.6,4722.4,40838.7,29826434.9,22280.3,1456834.1,1136.8,82719.5,1285.7,18022.4,8621.6,1718.9,1791.2
4/16/2019,1276.4,1129.5,142861.8,977.8,1705.2,1284.7,88840.3,8561.0,1276.4,7416.6,4786.6,17977387.7,4688.2,40543.3,29610678.4,22067.4,1449677.9,1129.5,81994.3,1276.4,17969.4,8561.0,1705.2,1779.0
4/17/2019,1275.9,1128.8,142895.2,977.7,1700.3,1287.3,88805.5,8531.2,1275.9,7325.6,4784.6,17970345.2,4686.3,40530.5,29597802.8,22008.4,1447770.6,1128.8,81556.3,1275.9,17825.2,8531.2,1700.3,1776.8
4/18/2019,1275.7,1134.6,142731.7,980.6,1705.7,1293.0,88463.4,8553.6,1275.7,7403.6,4783.9,17914016.6,4685.8,40602.3,29600703.8,21945.2,1450470.8,1134.6,81624.1,1275.7,17935.6,8553.6,1705.7,1783.8
4/19/2019,1275.7,1134.6,142731.7,980.6,1705.7,1293.0,88463.4,8553.6,1275.7,7403.6,4783.9,17914016.6,4685.8,40602.3,29600703.8,21945.2,1450470.8,1134.6,81624.1,1275.7,17935.6,8553.6,1705.7,1783.8
4/22/2019,1275.7,1133.5,142782.7,983.0,1704.7,1295.9,88871.6,8563.4,1275.7,7445.0,4784.1,17961855.3,4685.8,40653.4,29614098.7,21903.8,1456338.9,1133.5,81514.0,1275.7,18087.8,8563.4,1704.7,1788.3
4/23/2019,1269.5,1132.8,142038.0,981.2,1702.3,1296.6,88373.1,8530.0,1269.5,7420.4,4760.8,17871386.3,4662.9,40544.7,29470173.0,21819.5,1449641.9,1132.8,81006.8,1269.5,18180.8,8530.0,1702.3,1789.9
4/24/2019,1271.7,1135.2,142126.0,981.6,1714.7,1294.2,88843.8,8542.3,1271.7,7469.8,4768.9,17930263.6,4671.0,40686.4,29523260.0,21834.2,1463351.1,1135.2,81724.2,1271.7,18316.5,8542.3,1714.7,1807.2
4/25/2019,1280.8,1149.3,142745.1,992.3,1728.1,1306.9,89993.0,8635.4,1280.8,7596.7,4803.2,18168145.2,4704.6,41126.5,29790122.7,22004.1,1486432.0,1149.3,82867.0,1280.8,18483.5,8635.4,1728.1,1826.7
4/26/2019,1284.2,1150.5,143258.9,992.8,1729.8,1309.1,89913.3,8653.1,1284.2,7632.2,4815.9,18219586.8,4717.1,41059.1,29905806.4,22049.7,1490956.1,1150.5,83216.1,1284.2,18365.7,8653.1,1729.8,1823.8
4/29/2019,1279.5,1145.9,143067.3,990.1,1722.3,1304.8,89584.2,8616.9,1279.5,7606.1,4798.4,18172738.5,4699.7,40854.4,29796356.3,21975.4,1482364.5,1145.9,82545.3,1279.5,18297.7,8616.9,1722.3,1814.3
4/30/2019,1282.3,1144.2,142816.1,983.6,1725.0,1306.7,89188.8,8638.6,1282.3,7654.7,4809.0,18272772.2,4710.1,40937.4,29861556.7,22055.6,1497918.4,1144.2,82807.7,1282.3,18383.4,8638.6,1725.0,1821.8
